"Country","Target Country","Target City"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","AUSTRIA","MOOSBIERBAUM"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","GIESSEN"
"USA","GERMANY","GOTTINGEN"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","MUNSTER"
"USA","GERMANY","MUNSTER"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","FULDA"
"USA","GERMANY","FULDA"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","ARNSBERG"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","SOLOMON ISLANDS","REKATA BAY"
"USA","ITALY","COSENZA"
"USA","BISMARK ARCHIPELAGO","CAPE BUSCHING"
"USA","ITALY","CROTONE"
"USA","NEW GUINEA","SALAMAUA"
"USA","BURMA","SUMPRABUM"
"USA","BURMA","SUMPRABUM"
"USA","ITALY","SAN GATA"
"USA","ITALY","ORLANDO"
"USA","ITALY","TERMINI"
"USA","ITALY","MARINO"
"USA","ITALY","ORLANDO"
"GREAT BRITAIN","GREECE","REGGIO DI CALABRIA"
"GREAT BRITAIN","GREECE","REGGIO DI CALABRIA"
"GREAT BRITAIN","GERMANY","DUISBURG"
"GREAT BRITAIN","GERMANY","DUSSELDORF"
"USA","ITALY","BOLOGNA"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","AQUINO"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"USA","ITALY","CROTONE"
"GREAT BRITAIN","BURMA","SEDAW / SAGAING"
"USA","BURMA","MYINGYAN"
"USA","NEW GUINEA","VOCO POINT"
"USA","NEW GUINEA","MALOLO"
"USA","NEW GUINEA","MALOLO"
"USA","ITALY","SANTO STEFANO CAMAS"
"USA","BISMARK ARCHIPELAGO","CAPE BUSCHING"
"USA","NEW GUINEA","KDMIATUM"
"USA","ITALY","SANTO STEFANO CAMAS"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","BURMA","KYAIKTHIN"
"USA","BURMA","SAGAIN"
"USA","BISMARK ARCHIPELAGO","LAE"
"USA","NEW GUINEA","KDMIATUM"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","BURMA","NSOPZUP"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","BURMA","KYAIKTHIN"
"USA","BURMA","CHINDWIN RIVER"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ITALY","POLA"
"USA","ITALY","POLA"
"USA","ITALY","45 40 N 014 00 E"
"USA","ITALY","MESTRO"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","43 40 N 011 00 E"
"USA","ITALY","UNIDENTIFIED"
"USA","ITALY","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","CHINA","SINSHIH"
"USA","CHINA","KWEIYI"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","NEW GUINEA","NABIRE"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","CAROLINE ISLANDS","PONAPE ISLAND"
"USA","NEW GUINEA","MANOKWARI"
"USA","NEW GUINEA","BIAK"
"USA","NEW GUINEA","BIAK"
"USA","NEW GUINEA","BIAK"
"USA","NEW GUINEA","BIAK"
"USA","NEW GUINEA","BIAK"
"USA","NEW GUINEA","BUT"
"USA","NEW GUINEA","BUT"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","GERMANY","LUTZKENDORF"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ITALY","ORLANDO"
"USA","ITALY","COSENZA"
"USA","BURMA","NAMTI"
"USA","BURMA","AKYAB"
"USA","BURMA","MONYWA"
"GREAT BRITAIN","GERMANY","DUISBURG"
"GREAT BRITAIN","GERMANY","DUISBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"USA","NORWAY","HEROYA"
"GREAT BRITAIN","GERMANY","BREMEN"
"GREAT BRITAIN","GERMANY","LUBECK"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","MARINO DI PAOLA"
"USA","ITALY","MARINO DI PAOLA"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"USA","ITALY","CATANZARO"
"GREAT BRITAIN","ITALY","LEGHORN"
"GREAT BRITAIN","ITALY","LEGHORN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"GREAT BRITAIN","BURMA","BUTHIDAUNG"
"USA","BURMA","NABA"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","NEW GUINEA","SORONG"
"USA","SOLOMON ISLANDS","MUNOA"
"USA","SOLOMON ISLANDS","MUNDA"
"USA","ITALY","MESSINA"
"USA","SOLOMON ISLANDS","MUNDA"
"USA","ITALY","LEONFORTE"
"USA","ITALY","MILAZZO"
"USA","ITALY","SANTO STEFANO CAMAS"
"USA","NEW GUINEA","FINKSCHHAFEN"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","BURMA","MOGAUNG"
"USA","ITALY","MILAN"
"USA","BURMA","MAYMYO"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","HAMBURG"
"USA","GERMANY","KIEL"
"USA","GERMANY","KIEL"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","DUISBURG"
"GREAT BRITAIN","GERMANY","DUISBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","NEW GUINEA","MANOKWARI"
"USA","CAROLINE ISLANDS","ETEN ISLAND"
"USA","NEW GUINEA","BIAK"
"USA","CAROLINE ISLANDS","TRUK ISLAND"
"USA","BURMA","MAINGNA"
"USA","CAROLINE ISLANDS","WOLEAI ISLAND"
"USA","NEW GUINEA","RANSIKI"
"USA","NEW GUINEA","ALEXISHAFEN"
"USA","NEW GUINEA","RANSIKI"
"USA","NEW GUINEA","BUT"
"USA","NEW GUINEA","BABO"
"USA","PALAU ISLANDS","ARAKABESAN ISLA"
"USA","NEW GUINEA","BUT"
"USA","MARIANAS ISLANDS","PAGAN ISLAND"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","BORNEO","RIRA"
"USA","NEW GUINEA","DOOM ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","NEW GUINEA","SELE STRAITS"
"USA","PALAU ISLANDS","BABELTHUAP ISLAND"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","CHINA","CHANGESHA"
"USA","NEW GUINEA","DAGUA"
"USA","NEW GUINEA","BUT"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","KAIRIRU"
"USA","NEW GUINEA","SAURI"
"USA","BURMA","MYITKYINA"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","CELEBES ISLANDS","ALMAHERA"
"USA","NEW GUINEA","NAPIDO"
"USA","NEW GUINEA","NAPIDO"
"USA","NEW GUINEA","SORENDIWERI"
"USA","NEW GUINEA","DOOM ISLAND"
"USA","NEW GUINEA","SELE STRAITS"
"USA","PALAU ISLANDS","BABELTHUAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","FRANCE","FLERS"
"USA","FRANCE","FLERS"
"USA","FRANCE","FLERS"
"USA","FRANCE","FLERS"
"USA","FRANCE","FLERS"
"GREAT BRITAIN","FRANCE","COULONVILLIERS"
"GREAT BRITAIN","FRANCE","COULONVILLIERS"
"GREAT BRITAIN","FRANCE","LINZEUX"
"GREAT BRITAIN","FRANCE","LINZEUX"
"GREAT BRITAIN","FRANCE","NOYELLE EN CHAUSSEE"
"GREAT BRITAIN","FRANCE","NOYELLE EN CHAUSSEE"
"USA","YUGOSLAVIA","CUPRIJA"
"USA","YUGOSLAVIA","KRAGUJEVAC"
"USA","YUGOSLAVIA","KRAGUJEVAC"
"USA","YUGOSLAVIA","KRAGUJEVAC"
"USA","YUGOSLAVIA","KRALJEVO"
"USA","YUGOSLAVIA","KRALJEVO"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","40 20 N 017 00 E"
"USA","ITALY","RONCO"
"USA","ITALY","RONCO"
"USA","YUGOSLAVIA","NIS"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","PHILIPPINE ISLANDS","PASIG"
"USA","PHILIPPINE ISLANDS","BALAYAN BAY"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","NEW GUINEA","NANU"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","COLOGNE"
"GREAT BRITAIN","GERMANY","COLOGNE"
"GREAT BRITAIN","BELGIUM","GHENT"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","ALKMAAR"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","ALKMAAR"
"GREAT BRITAIN","GERMANY","BOCHOLT"
"GREAT BRITAIN","GERMANY","GELSENKIRCHEN"
"GREAT BRITAIN","GERMANY","OBERHAUSEN"
"GREAT BRITAIN","GERMANY","OBERHAUSEN"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"GREAT BRITAIN","BURMA","AKYAB RIVER"
"USA","SOLOMON ISLANDS","MUNDA"
"USA","SOLOMON ISLANDS","NEW GEORGIA"
"USA","SOLOMON ISLANDS","LAMBETI"
"USA","SOLOMON ISLANDS","MUNDA"
"USA","NEW GUINEA","KDMIATUM"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","NEW GUINEA","SALAMAUA"
"USA","NEW GUINEA","SALAMAUA"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","NEW GUINEA","SALAMAUA"
"USA","NEW GUINEA","SALAMAUA"
"USA","NEW GUINEA","KOMIATUM"
"USA","WAKE ISLAND","WAKE ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ITALY","MILAZZO"
"USA","ITALY","MILAZZO"
"USA","ITALY","STEFANO"
"USA","SOLOMON ISLANDS","WEBSTER COVE"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","NEW GUINEA","KOMIATUM"
"USA","ITALY","MILAN"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","BISMARK ARCHIPELAGO","GASMATA"
"USA","BISMARK ARCHIPELAGO","LAE"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","NEW GUINEA","KOMIATUM"
"USA","BURMA","MOGAUNG"
"USA","ALEUTIAN ISLANDS","KISKA ISLAND"
"USA","BURMA","TAMANTHI"
"GREAT BRITAIN","GREECE","REGGIO DI CALABRIA"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HANNOVER"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","HAMBURG"
"USA","GERMANY","KASSEL"
"USA","GERMANY","KASSEL"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","ROMANIA","PLOESTI"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","UNKNOWN OR NOT INDICATED","UNIDENTIFIED"
"USA","CHINA","HENGYANG"
"USA","CHINA","SINSHIH"
"USA","BURMA","MOHNYIN"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","NEW GUINEA","KOKAS"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","CHINA","CHANGESHA"
"USA","CAROLINE ISLANDS","WOLEAI ISLAND"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","NEW GUINEA","FAK FAK"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","NEW GUINEA","FAK FAK"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","DOOM ISLAND"
"USA","NEW GUINEA","SELE STRAITS"
"USA","BURMA","NAUNGTALAW"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","NEW GUINEA","BABO"
"USA","NEW GUINEA","BUT"
"USA","NEW GUINEA","BUT"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","NEW GUINEA","MOEMI RIVER"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","NEW GUINEA","MANOKWARI"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PALAU ISLANDS","BABELTHUAP ISLAND"
"USA","NEW GUINEA","BUT"
"USA","CAROLINE ISLANDS","WOLEAI ISLAND"
"USA","BURMA","MOGAUNG"
"USA","BURMA","MOGAUNG"
"USA","CHINA","HENGYANG"
"USA","BURMA","SZIGAHTAWNG"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","KYUNGON"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","MARIANAS ISLANDS","TINIAN"
"USA","NEW GUINEA","BUT"
"USA","JAVA","BANOA"
"USA","NEW GUINEA","DAGUA"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","KAIRIRU"
"USA","NEW GUINEA","DAGUA"
"USA","NEW GUINEA","WEWAK"
"USA","BURMA","PEGU"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","NAMMA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","HOPIN"
"USA","PHILIPPINE ISLANDS","NAN"
"USA","PALAU ISLANDS","PELELIU ISLAND"
"USA","PALAU ISLANDS","BABELTHUAP ISLAND"
"USA","PALAU ISLANDS","YAP ISLAND"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","NEW GUINEA","MUSHU ISLAND"
"USA","BURMA","LAIHKA"
"USA","BURMA","MYITSON"
"USA","BURMA","MYITSON"
"USA","BURMA","MYITSON"
"USA","JAPAN","HAMAMATSU"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","PHILIPPINE ISLANDS","CABCABEN"
"USA","CELEBES ISLANDS","LEKSOELA"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","NEW GUINEA","BAWE VILLAGE"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","PHILIPPINE ISLANDS","SALOMAGUE"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","CELEBES ISLANDS","MITI ISLAND"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","PHILIPPINE ISLANDS","DINALUPIHAN"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","CORAL SEA AREA","NAU"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"NEW ZEALAND","BISMARK ARCHIPELAGO","KERAVAT"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","BISMARK ARCHIPELAGO","TOBERA"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","NEW GUINEA","WEWAK"
"USA","PHILIPPINE ISLANDS","ODONNELL"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","PHILIPPINE ISLANDS","DONGON"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","TUGUEGARAO"
"USA","BURMA","PYINYAUNG"
"USA","PHILIPPINE ISLANDS","MARIVELES"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
"USA","BURMA","LAIHKA"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","BURMA","PANG LONG"
"USA","BURMA","NAMSANG"
"USA","BURMA","INAILONG"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","PHILIPPINE ISLANDS","BATAAN"
"NEW ZEALAND","BISMARK ARCHIPELAGO","KERAVAT"
"USA","BURMA","MAN PWE"
"USA","BURMA","HO MANG"
"USA","BURMA","PAMAO"
"USA","PHILIPPINE ISLANDS","LEGASPI"
"USA","BURMA","PAMAO"
"USA","BURMA","NAMSANSOK"
"USA","BURMA","NAMSANSOK"
"USA","PHILIPPINE ISLANDS","BATAAN"
"USA","BURMA","KUTKAI"
"USA","BURMA","KUTKAI"
"USA","BURMA","KUTKAI"
"USA","BURMA","KUTKAI"
"USA","BURMA","MYITSON"
"USA","BURMA","MYITSON"
"USA","BURMA","MYITSON"
"USA","BURMA","MYITSON"
"USA","BURMA","NAMTU"
"USA","BURMA","NAMTU"
"USA","BURMA","MONGMIT"
"USA","BISMARK ARCHIPELAGO","TOBERA"
"NEW ZEALAND","NEW IRELAND","KAVIENG"
"USA","PHILIPPINE ISLANDS","LUZON"
"USA","PHILIPPINE ISLANDS","ORION"
"USA","PHILIPPINE ISLANDS","SASA"
"USA","BURMA","MONGMIT"
"USA","PHILIPPINE ISLANDS","MANILA"
"USA","JAPAN","OTA"
"USA","JAPAN","OTA"
"USA","JAPAN","OTA"
"NEW ZEALAND","BISMARK ARCHIPELAGO","KERAVAT"
"USA","PHILIPPINE ISLANDS","CORREGIDOR"
